@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
841,'2021/01/06 03:03:41:109',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
842,'2021/01/06 03:03:41:110',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
843,'2021/01/06 03:03:41:111',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
844,'2021/01/06 03:03:41:112',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
845,'2021/01/06 03:03:41:113',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
846,'2021/01/06 03:03:41:113',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
847,'2021/01/06 03:03:41:114',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
848,'2021/01/06 03:03:41:115',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
849,'2021/01/06 03:03:41:115',4,-12704217,-13096401,-13422797,-13159114,-12568006,-11844283,-11187386,-10529196,-10330016,-10131351,-14213082,-13948884,-13357261,-12502469,-11515060,-11383217,-10530228,-9805730,-9739421,-9869724,-13686222,-13489104,-13225419,-12699333,-12107711,-11054509,-10792368,-10268338,-10332846,-10462118,-13688542,-13227732,-12765383,-12370112,-13752792,-13556441,-12832975,-11386042,-9871515,-9343628,-12573916,-12965070,-13951713,-14610413,-15201007,-14345441,-10795187,-10267042,-10922914,-12500924,-13362412,-14281966,-13954287,-12641768,-13626089,-14346984,-13821925,-14544361,-15068650,-15395818,-14544112,-14741489,-14873331,-13889264,-14348786,-14610156,-14085612,-15200751,-15725295,-15922158,-15069680,-15201009,-15267058,-15332851,-15464180,-15529716,-15529459,-15726067,-15659503,-16119793,-14937835,-15003370,-15266030,-15529202,-15594995,-14017248,-13949910,-14146521,-14803679,-14802905,-14278615,-14014669,-13751243,-13553608,-14014418,-13620690,-12502722,-10987421,-10393744,-10854039,0,1,1
850,'2021/01/06 03:03:41:141',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
851,'2021/01/06 03:03:41:142',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
852,'2021/01/06 03:03:41:143',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
853,'2021/01/06 03:03:41:143',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
854,'2021/01/06 03:03:41:144',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
855,'2021/01/06 03:03:41:145',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
856,'2021/01/06 03:03:41:146',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
857,'2021/01/06 03:03:41:146',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
858,'2021/01/06 03:03:41:147',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
859,'2021/01/06 03:03:41:148',4,-12638423,-13293010,-13619918,-13158856,-12369856,-11844284,-11383990,-10463144,-10264481,-10263452,-14212824,-13883088,-13356491,-12699848,-11909819,-11119530,-10266028,-9937575,-9738909,-9934745,-13620173,-13685969,-13159625,-12568259,-11976381,-11383730,-10924467,-10004907,-9937830,-9935518,-13687768,-13227474,-12831432,-12172218,-12896713,-12569033,-13226705,-13819871,-14213084,-13028297,-12901595,-12898249,-13556696,-14149605,-15332336,-15462379,-15200236,-13490132,-10858152,-9474955,-12902629,-14150122,-13954287,-12773096,-13691625,-14478569,-13361631,-10530988,-10331549,-11711660,-14544111,-14807025,-14873331,-13692399,-14217713,-14479084,-13954539,-14411749,-15198951,-15856620,-15069680,-15201265,-15267058,-15332851,-15529972,-15529972,-15463923,-15726067,-15659246,-16119793,-14937835,-15068906,-15200750,-15463666,-15594995,-14017504,-13949910,-14277849,-14738399,-14868697,-14278615,-13949134,-13751243,-13488073,-14014674,-13620688,-12502977,-10987166,-10394000,-10920088,0,1,1
860,'2021/01/06 03:03:41:175',4,-12966617,-13555924,-13751247,-13158855,-12303804,-11711926,-11646131,-10462887,-10133150,-10395295,-14212311,-13751760,-13225162,-12831176,-12107712,-11317167,-10199205,-9937316,-9738909,-9868695,-13685709,-13686225,-13225161,-12501954,-11910074,-11515316,-11055539,-9938602,-9739935,-10001054,-13753046,-13226960,-12897225,-12238010,-12238525,-11516344,-12107709,-12767697,-13358547,-13290956,-13032408,-12963528,-13293267,-13754333,-15200494,-15527916,-15528688,-15988467,-15659244,-13620433,-12836832,-14018792,-13888750,-12838631,-13757416,-14478569,-14675948,-14543590,-12504006,-10462878,-14609646,-14807024,-14807794,-13626862,-14151920,-14413292,-13889003,-14280934,-11385269,-11119779,-15069681,-15135729,-15267058,-15332851,-15529972,-15595252,-15529459,-15726067,-15330794,-15198691,-15003115,-15003113,-15200494,-15529202,-15594995,-14017248,-13949910,-14278105,-14869727,-14934489,-14213335,-14014670,-13751243,-13487815,-13948627,-13620689,-12502720,-10987165,-10459536,-10985624,0,1,1
861,'2021/01/06 03:03:41:175',4,-12966617,-13555924,-13751247,-13158855,-12303804,-11711926,-11646131,-10462887,-10133150,-10395295,-14212311,-13751760,-13225162,-12831176,-12107712,-11317167,-10199205,-9937316,-9738909,-9868695,-13685709,-13686225,-13225161,-12501954,-11910074,-11515316,-11055539,-9938602,-9739935,-10001054,-13753046,-13226960,-12897225,-12238010,-12238525,-11516344,-12107709,-12767697,-13358547,-13290956,-13032408,-12963528,-13293267,-13754333,-15200494,-15527916,-15528688,-15988467,-15659244,-13620433,-12836832,-14018792,-13888750,-12838631,-13757416,-14478569,-14675948,-14543590,-12504006,-10462878,-14609646,-14807024,-14807794,-13626862,-14151920,-14413292,-13889003,-14280934,-11385269,-11119779,-15069681,-15135729,-15267058,-15332851,-15529972,-15595252,-15529459,-15726067,-15330794,-15198691,-15003115,-15003113,-15200494,-15529202,-15594995,-14017248,-13949910,-14278105,-14869727,-14934489,-14213335,-14014670,-13751243,-13487815,-13948627,-13620689,-12502720,-10987165,-10459536,-10985624,0,1,1
862,'2021/01/06 03:03:41:176',4,-12966617,-13555924,-13751247,-13158855,-12303804,-11711926,-11646131,-10462887,-10133150,-10395295,-14212311,-13751760,-13225162,-12831176,-12107712,-11317167,-10199205,-9937316,-9738909,-9868695,-13685709,-13686225,-13225161,-12501954,-11910074,-11515316,-11055539,-9938602,-9739935,-10001054,-13753046,-13226960,-12897225,-12238010,-12238525,-11516344,-12107709,-12767697,-13358547,-13290956,-13032408,-12963528,-13293267,-13754333,-15200494,-15527916,-15528688,-15988467,-15659244,-13620433,-12836832,-14018792,-13888750,-12838631,-13757416,-14478569,-14675948,-14543590,-12504006,-10462878,-14609646,-14807024,-14807794,-13626862,-14151920,-14413292,-13889003,-14280934,-11385269,-11119779,-15069681,-15135729,-15267058,-15332851,-15529972,-15595252,-15529459,-15726067,-15330794,-15198691,-15003115,-15003113,-15200494,-15529202,-15594995,-14017248,-13949910,-14278105,-14869727,-14934489,-14213335,-14014670,-13751243,-13487815,-13948627,-13620689,-12502720,-10987165,-10459536,-10985624,0,1,1
863,'2021/01/06 03:03:41:177',4,-12966617,-13555924,-13751247,-13158855,-12303804,-11711926,-11646131,-10462887,-10133150,-10395295,-14212311,-13751760,-13225162,-12831176,-12107712,-11317167,-10199205,-9937316,-9738909,-9868695,-13685709,-13686225,-13225161,-12501954,-11910074,-11515316,-11055539,-9938602,-9739935,-10001054,-13753046,-13226960,-12897225,-12238010,-12238525,-11516344,-12107709,-12767697,-13358547,-13290956,-13032408,-12963528,-13293267,-13754333,-15200494,-15527916,-15528688,-15988467,-15659244,-13620433,-12836832,-14018792,-13888750,-12838631,-13757416,-14478569,-14675948,-14543590,-12504006,-10462878,-14609646,-14807024,-14807794,-13626862,-14151920,-14413292,-13889003,-14280934,-11385269,-11119779,-15069681,-15135729,-15267058,-15332851,-15529972,-15595252,-15529459,-15726067,-15330794,-15198691,-15003115,-15003113,-15200494,-15529202,-15594995,-14017248,-13949910,-14278105,-14869727,-14934489,-14213335,-14014670,-13751243,-13487815,-13948627,-13620689,-12502720,-10987165,-10459536,-10985624,0,1,1
