@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1494,'2021/01/06 03:35:39:538',6,-197380,-2236704,-5854550,-8289405,-8684686,-11776947,-12698048,-13290187,-13816530,-14277079,-131587,-328967,-3749175,-6709863,-8026243,-11052970,-12303036,-13158601,-13816274,-14277079,-131587,-197380,-2366495,-5197142,-7960448,-10592163,-12104888,-13158088,-13750481,-14277079,-131587,-197380,-2564903,-5328986,-8816267,-10855590,-11974327,-13092550,-13750480,-14145749,-460295,-986384,-4407366,-7039602,-9802904,-11119021,-12171705,-13026756,-13684686,-14145748,-4801863,-2170664,-6118246,-9408404,-10526634,-11184562,-11842745,-13092806,-13882320,-14342870,-8092025,-8026497,-7170935,-11119020,-11974073,-11908539,-12697796,-13553356,-14211028,-14540250,-10461342,-11053227,-9605531,-11382195,-12895173,-13092808,-13421772,-14079445,-14474458,-14671836,-12040373,-12500670,-12237502,-11776955,-13290187,-13684944,-14079700,-14408665,-14606043,-14606300,-12632511,-13027268,-13290441,-12830152,-13421773,-13948370,-14277079,-14474458,-14540251,-14474715,1,1,1,1
1495,'2021/01/06 03:35:39:538',6,-197380,-2236704,-5854550,-8289405,-8684686,-11776947,-12698048,-13290187,-13816530,-14277079,-131587,-328967,-3749175,-6709863,-8026243,-11052970,-12303036,-13158601,-13816274,-14277079,-131587,-197380,-2366495,-5197142,-7960448,-10592163,-12104888,-13158088,-13750481,-14277079,-131587,-197380,-2564903,-5328986,-8816267,-10855590,-11974327,-13092550,-13750480,-14145749,-460295,-986384,-4407366,-7039602,-9802904,-11119021,-12171705,-13026756,-13684686,-14145748,-4801863,-2170664,-6118246,-9408404,-10526634,-11184562,-11842745,-13092806,-13882320,-14342870,-8092025,-8026497,-7170935,-11119020,-11974073,-11908539,-12697796,-13553356,-14211028,-14540250,-10461342,-11053227,-9605531,-11382195,-12895173,-13092808,-13421772,-14079445,-14474458,-14671836,-12040373,-12500670,-12237502,-11776955,-13290187,-13684944,-14079700,-14408665,-14606043,-14606300,-12632511,-13027268,-13290441,-12830152,-13421773,-13948370,-14277079,-14474458,-14540251,-14474715,1,1,1,1
1496,'2021/01/06 03:35:39:538',6,-197380,-2236704,-5854550,-8289405,-8684686,-11776947,-12698048,-13290187,-13816530,-14277079,-131587,-328967,-3749175,-6709863,-8026243,-11052970,-12303036,-13158601,-13816274,-14277079,-131587,-197380,-2366495,-5197142,-7960448,-10592163,-12104888,-13158088,-13750481,-14277079,-131587,-197380,-2564903,-5328986,-8816267,-10855590,-11974327,-13092550,-13750480,-14145749,-460295,-986384,-4407366,-7039602,-9802904,-11119021,-12171705,-13026756,-13684686,-14145748,-4801863,-2170664,-6118246,-9408404,-10526634,-11184562,-11842745,-13092806,-13882320,-14342870,-8092025,-8026497,-7170935,-11119020,-11974073,-11908539,-12697796,-13553356,-14211028,-14540250,-10461342,-11053227,-9605531,-11382195,-12895173,-13092808,-13421772,-14079445,-14474458,-14671836,-12040373,-12500670,-12237502,-11776955,-13290187,-13684944,-14079700,-14408665,-14606043,-14606300,-12632511,-13027268,-13290441,-12830152,-13421773,-13948370,-14277079,-14474458,-14540251,-14474715,1,1,1,1
1497,'2021/01/06 03:35:39:539',6,-197380,-2236704,-5854550,-8289405,-8684686,-11776947,-12698048,-13290187,-13816530,-14277079,-131587,-328967,-3749175,-6709863,-8026243,-11052970,-12303036,-13158601,-13816274,-14277079,-131587,-197380,-2366495,-5197142,-7960448,-10592163,-12104888,-13158088,-13750481,-14277079,-131587,-197380,-2564903,-5328986,-8816267,-10855590,-11974327,-13092550,-13750480,-14145749,-460295,-986384,-4407366,-7039602,-9802904,-11119021,-12171705,-13026756,-13684686,-14145748,-4801863,-2170664,-6118246,-9408404,-10526634,-11184562,-11842745,-13092806,-13882320,-14342870,-8092025,-8026497,-7170935,-11119020,-11974073,-11908539,-12697796,-13553356,-14211028,-14540250,-10461342,-11053227,-9605531,-11382195,-12895173,-13092808,-13421772,-14079445,-14474458,-14671836,-12040373,-12500670,-12237502,-11776955,-13290187,-13684944,-14079700,-14408665,-14606043,-14606300,-12632511,-13027268,-13290441,-12830152,-13421773,-13948370,-14277079,-14474458,-14540251,-14474715,1,1,1,1
1498,'2021/01/06 03:35:39:539',6,-197380,-2236704,-5854550,-8289405,-8684686,-11776947,-12698048,-13290187,-13816530,-14277079,-131587,-328967,-3749175,-6709863,-8026243,-11052970,-12303036,-13158601,-13816274,-14277079,-131587,-197380,-2366495,-5197142,-7960448,-10592163,-12104888,-13158088,-13750481,-14277079,-131587,-197380,-2564903,-5328986,-8816267,-10855590,-11974327,-13092550,-13750480,-14145749,-460295,-986384,-4407366,-7039602,-9802904,-11119021,-12171705,-13026756,-13684686,-14145748,-4801863,-2170664,-6118246,-9408404,-10526634,-11184562,-11842745,-13092806,-13882320,-14342870,-8092025,-8026497,-7170935,-11119020,-11974073,-11908539,-12697796,-13553356,-14211028,-14540250,-10461342,-11053227,-9605531,-11382195,-12895173,-13092808,-13421772,-14079445,-14474458,-14671836,-12040373,-12500670,-12237502,-11776955,-13290187,-13684944,-14079700,-14408665,-14606043,-14606300,-12632511,-13027268,-13290441,-12830152,-13421773,-13948370,-14277079,-14474458,-14540251,-14474715,1,1,1,1
1499,'2021/01/06 03:35:39:539',6,-197380,-2236704,-5854550,-8289405,-8684686,-11776947,-12698048,-13290187,-13816530,-14277079,-131587,-328967,-3749175,-6709863,-8026243,-11052970,-12303036,-13158601,-13816274,-14277079,-131587,-197380,-2366495,-5197142,-7960448,-10592163,-12104888,-13158088,-13750481,-14277079,-131587,-197380,-2564903,-5328986,-8816267,-10855590,-11974327,-13092550,-13750480,-14145749,-460295,-986384,-4407366,-7039602,-9802904,-11119021,-12171705,-13026756,-13684686,-14145748,-4801863,-2170664,-6118246,-9408404,-10526634,-11184562,-11842745,-13092806,-13882320,-14342870,-8092025,-8026497,-7170935,-11119020,-11974073,-11908539,-12697796,-13553356,-14211028,-14540250,-10461342,-11053227,-9605531,-11382195,-12895173,-13092808,-13421772,-14079445,-14474458,-14671836,-12040373,-12500670,-12237502,-11776955,-13290187,-13684944,-14079700,-14408665,-14606043,-14606300,-12632511,-13027268,-13290441,-12830152,-13421773,-13948370,-14277079,-14474458,-14540251,-14474715,1,1,1,1
1500,'2021/01/06 03:35:43:704',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2173500,-1120033,-3029825,-4410190,-5136481,-6387576,-7768200,-8426898,-9018005,-9804697,-1909555,-131588,-263175,-921105,-2501167,-4739673,-6713975,-8030602,-8886167,-9806753,-790299,-131587,-131587,-131587,-197381,-2369067,-5397344,-6715258,-8097423,-9346459,-724243,-131587,-131587,-131587,-131587,-328967,-3487547,-6253935,-7833738,-9214101,-2040615,-328709,-131587,-131587,-131587,-131587,-2170408,-5857129,-8095882,-9476503,-4213581,-2828843,-1118224,-591623,-197380,-2302502,-5262935,-7040374,-8949394,-10331042,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1501,'2021/01/06 03:35:43:705',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-1909555,-131588,-263175,-921105,-2501167,-4739673,-6713975,-8030602,-8886167,-9806753,-790299,-131587,-131587,-131587,-197381,-2369067,-5397344,-6715258,-8097423,-9346459,-724243,-131587,-131587,-131587,-131587,-328967,-3487547,-6253935,-7833738,-9214101,-2040615,-328709,-131587,-131587,-131587,-131587,-2170408,-5857129,-8095882,-9476503,-4213581,-2828843,-1118224,-591623,-197380,-2302502,-5262935,-7040374,-8949394,-10331042,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1502,'2021/01/06 03:35:43:705',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-790299,-131587,-131587,-131587,-197381,-2369067,-5397344,-6715258,-8097423,-9346459,-724243,-131587,-131587,-131587,-131587,-328967,-3487547,-6253935,-7833738,-9214101,-2040615,-328709,-131587,-131587,-131587,-131587,-2170408,-5857129,-8095882,-9476503,-4213581,-2828843,-1118224,-591623,-197380,-2302502,-5262935,-7040374,-8949394,-10331042,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1503,'2021/01/06 03:35:43:705',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-724243,-131587,-131587,-131587,-131587,-328967,-3487547,-6253935,-7833738,-9214101,-2040615,-328709,-131587,-131587,-131587,-131587,-2170408,-5857129,-8095882,-9476503,-4213581,-2828843,-1118224,-591623,-197380,-2302502,-5262935,-7040374,-8949394,-10331042,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1504,'2021/01/06 03:35:43:705',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2040615,-328709,-131587,-131587,-131587,-131587,-2170408,-5857129,-8095882,-9476503,-4213581,-2828843,-1118224,-591623,-197380,-2302502,-5262935,-7040374,-8949394,-10331042,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1505,'2021/01/06 03:35:43:706',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4213581,-2828843,-1118224,-591623,-197380,-2302502,-5262935,-7040374,-8949394,-10331042,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1506,'2021/01/06 03:35:43:706',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5861484,-5201756,-4542028,-4605765,-2565158,-4145734,-6845045,-8096394,-9083543,-10135460,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1507,'2021/01/06 03:35:43:706',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7440768,-6455929,-6322546,-7107696,-6909293,-5658461,-8029830,-8492688,-8888730,-9807779,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1508,'2021/01/06 03:35:43:707',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8097930,-6983301,-7310725,-8556681,-8556426,-7831940,-8293005,-9085083,-9217438,-9017496,1,1,1,1
1509,'2021/01/06 03:35:43:707',7,-4279642,-4349023,-5139048,-6517616,-7045500,-7967372,-8822168,-8692122,-9085338,-10003616,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1510,'2021/01/06 03:35:43:737',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2436415,-1383463,-3556168,-4871254,-5728874,-7111041,-8360336,-8887705,-9478556,-10396320,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1511,'2021/01/06 03:35:43:737',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-2172213,-131589,-460555,-1381401,-3225147,-5463652,-7437696,-8754067,-9675168,-10595499,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1512,'2021/01/06 03:35:43:738',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-987421,-131588,-131588,-131588,-328968,-3158583,-6121066,-7438980,-8886167,-9938596,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1513,'2021/01/06 03:35:43:738',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-921365,-131588,-131588,-131588,-131588,-328968,-3553341,-6713973,-8490897,-9871518,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1514,'2021/01/06 03:35:43:738',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-2171944,-263174,-131588,-131588,-131588,-131588,-2367531,-6252143,-8490640,-9937310,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1515,'2021/01/06 03:35:43:738',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-4344654,-2763049,-986638,-394502,-197381,-2697003,-5855070,-7369338,-9344152,-10726056,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1516,'2021/01/06 03:35:43:739',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5927277,-5267292,-4541770,-4407872,-2170143,-4540492,-7239544,-8621967,-9674910,-10858156,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1517,'2021/01/06 03:35:43:739',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-7506562,-6587002,-6519154,-7173231,-6580328,-5790046,-8161929,-8756117,-9414561,-10530731,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
